"Year","State","State_Code","Ag.District","Ag.District.Code","County","County.ANSI","Commodity","Species","Product_Type","Unit","Value","CV....","Wholesale_Type"
2017,"MICHIGAN",26,"SOUTHEAST",90,"WASHTENAW",161,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"SOUTHEAST",90,"WAYNE",163,"FOOD FISH","OTHER","ALL PRODUCTS",NA,2,"80.5",NA
2017,"MICHIGAN",26,"SOUTHEAST",90,"WAYNE",163,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"SOUTHWEST",70,"CASS",27,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"6.3",NA
2017,"MICHIGAN",26,"SOUTHWEST",70,"CASS",27,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"SOUTHWEST",70,"KENT",81,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MICHIGAN",26,"SOUTHWEST",70,"KENT",81,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"SOUTHWEST",70,"VAN BUREN",159,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MICHIGAN",26,"SOUTHWEST",70,"VAN BUREN",159,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"BARAGA",13,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"BARAGA",13,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"CHIPPEWA",33,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"CHIPPEWA",33,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"GOGEBIC",53,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"GOGEBIC",53,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"MACKINAC",97,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"(L)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"MACKINAC",97,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"MARQUETTE",103,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"6.3",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"MARQUETTE",103,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"MARQUETTE",103,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"MARQUETTE",103,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"SCHOOLCRAFT",153,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MICHIGAN",26,"UPPER PENINSULA",10,"SCHOOLCRAFT",153,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"LAKE",85,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"LAKE",85,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"MUSKEGON",121,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"80.5",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"MUSKEGON",121,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"MUSKEGON",121,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"MUSKEGON",121,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"NEWAYGO",123,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"6.3",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"NEWAYGO",123,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"NEWAYGO",123,"FOOD FISH","TROUT","ALL PRODUCTS",NA,3,"(H)",NA
2017,"MICHIGAN",26,"WEST CENTRAL",40,"NEWAYGO",123,"FOOD FISH","TROUT","ALL PRODUCTS",NA,9000,"6.3",NA
2017,"MINNESOTA",27,"EAST CENTRAL",60,"ANOKA",3,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"22.9",NA
2017,"MINNESOTA",27,"EAST CENTRAL",60,"ANOKA",3,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"EAST CENTRAL",60,"HENNEPIN",53,"FOOD FISH","OTHER","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MINNESOTA",27,"EAST CENTRAL",60,"HENNEPIN",53,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"EAST CENTRAL",60,"RAMSEY",123,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MINNESOTA",27,"EAST CENTRAL",60,"RAMSEY",123,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"NORTH CENTRAL",20,"CASS",21,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"22.9",NA
2017,"MINNESOTA",27,"NORTH CENTRAL",20,"CASS",21,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"SOUTH CENTRAL",80,"LE SUEUR",79,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"7.3",NA
2017,"MINNESOTA",27,"SOUTH CENTRAL",80,"LE SUEUR",79,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"SOUTH CENTRAL",80,"LE SUEUR",79,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"22.9",NA
2017,"MINNESOTA",27,"SOUTH CENTRAL",80,"LE SUEUR",79,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"SOUTHEAST",90,"FILLMORE",45,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"22.9",NA
2017,"MINNESOTA",27,"SOUTHEAST",90,"FILLMORE",45,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"SOUTHEAST",90,"HOUSTON",55,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"22.9",NA
2017,"MINNESOTA",27,"SOUTHEAST",90,"HOUSTON",55,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MINNESOTA",27,"SOUTHEAST",90,"WINONA",169,"FOOD FISH","TROUT","ALL PRODUCTS",NA,3,"22.9",NA
2017,"MINNESOTA",27,"SOUTHEAST",90,"WINONA",169,"FOOD FISH","TROUT","ALL PRODUCTS",NA,142000,"7.6",NA
2017,"MINNESOTA",27,"WEST CENTRAL",40,"DOUGLAS",41,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MINNESOTA",27,"WEST CENTRAL",40,"DOUGLAS",41,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"CENTRAL",50,"LEAKE",79,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"CENTRAL",50,"LEAKE",79,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"CHICKASAW",17,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,12,"11.4",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"CHICKASAW",17,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,5569000,"6.5",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"CLAY",25,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3,"11.4",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"CLAY",25,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1620000,"6.5",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"KEMPER",69,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3,"11.4",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"KEMPER",69,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"LOWNDES",87,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,11,"11.4",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"LOWNDES",87,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,8798000,"6.5",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"MONROE",95,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,12,"11.4",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"MONROE",95,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,4168000,"6.5",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"NOXUBEE",103,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,92,"11.4",NA
2017,"MISSISSIPPI",28,"EAST CENTRAL",60,"NOXUBEE",103,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,33414000,"6.5",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"HUMPHREYS",53,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,14,"11.4",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"HUMPHREYS",53,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,23156000,"6.5",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"ISSAQUENA",55,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"ISSAQUENA",55,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"LEFLORE",83,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,4,"11.4",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"LEFLORE",83,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,67634000,"6.5",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"SHARKEY",125,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,7,"11.4",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"SHARKEY",125,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,5712000,"6.5",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"SUNFLOWER",133,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,14,"11.4",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"SUNFLOWER",133,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,30785000,"6.5",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"WASHINGTON",151,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"11.4",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"WASHINGTON",151,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"YAZOO",163,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"LOWER DELTA",40,"YAZOO",163,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"CALHOUN",13,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"11.4",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"CALHOUN",13,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"PANOLA",107,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3,"11.4",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"PANOLA",107,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"6.5",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"PANOLA",107,"FOOD FISH","TROUT","ALL PRODUCTS",NA,3,"(H)",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"PANOLA",107,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"TATE",137,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"TATE",137,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"YALOBUSHA",161,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"11.4",NA
2017,"MISSISSIPPI",28,"NORTH CENTRAL",20,"YALOBUSHA",161,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"NORTHEAST",30,"ITAWAMBA",57,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"NORTHEAST",30,"ITAWAMBA",57,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"NORTHEAST",30,"LEE",81,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"NORTHEAST",30,"LEE",81,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTH CENTRAL",80,"WALTHALL",147,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"SOUTH CENTRAL",80,"WALTHALL",147,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"CLARKE",23,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"11.4",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"CLARKE",23,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"JONES",67,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"JONES",67,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"PEARL RIVER",109,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"PEARL RIVER",109,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"STONE",131,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"STONE",131,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"WAYNE",153,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"11.4",NA
2017,"MISSISSIPPI",28,"SOUTHEAST AND COASTAL",90,"WAYNE",153,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTHWEST",70,"AMITE",5,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"11.4",NA
2017,"MISSISSIPPI",28,"SOUTHWEST",70,"AMITE",5,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"SOUTHWEST",70,"AMITE",5,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MISSISSIPPI",28,"SOUTHWEST",70,"AMITE",5,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"UPPER DELTA",10,"COAHOMA",27,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,5,"11.4",NA
2017,"MISSISSIPPI",28,"UPPER DELTA",10,"COAHOMA",27,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3450000,"6.5",NA
2017,"MISSISSIPPI",28,"UPPER DELTA",10,"TALLAHATCHIE",135,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"11.4",NA
2017,"MISSISSIPPI",28,"UPPER DELTA",10,"TALLAHATCHIE",135,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSISSIPPI",28,"UPPER DELTA",10,"TUNICA",143,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"11.4",NA
2017,"MISSISSIPPI",28,"UPPER DELTA",10,"TUNICA",143,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"BENTON",15,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"BENTON",15,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"BOONE",19,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"BOONE",19,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"BOONE",19,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"CENTRAL",50,"BOONE",19,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"CAMDEN",29,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"CAMDEN",29,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"COLE",51,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"COLE",51,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"LACLEDE",105,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"CENTRAL",50,"LACLEDE",105,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"MONITEAU",135,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"MONITEAU",135,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"MORGAN",141,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"MORGAN",141,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"MORGAN",141,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"CENTRAL",50,"MORGAN",141,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"PHELPS",161,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"CENTRAL",50,"PHELPS",161,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"POLK",167,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"POLK",167,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"PULASKI",169,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"PULASKI",169,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"CENTRAL",50,"SALINE",195,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"CENTRAL",50,"SALINE",195,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"EAST",60,"FRANKLIN",71,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3,"(H)",NA
2017,"MISSOURI",29,"EAST",60,"FRANKLIN",71,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"5.6",NA
2017,"MISSOURI",29,"EAST",60,"JEFFERSON",99,"FOOD FISH","OTHER","ALL PRODUCTS",NA,5,"(H)",NA
2017,"MISSOURI",29,"EAST",60,"JEFFERSON",99,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"EAST",60,"ST LOUIS",189,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"EAST",60,"ST LOUIS",189,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"NORTH CENTRAL",20,"CARROLL",33,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,6,"(H)",NA
2017,"MISSOURI",29,"NORTH CENTRAL",20,"CARROLL",33,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1000,"5.6",NA
2017,"MISSOURI",29,"NORTHEAST",30,"KNOX",103,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"NORTHEAST",30,"KNOX",103,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"NORTHEAST",30,"LEWIS",111,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"NORTHEAST",30,"LEWIS",111,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"NORTHEAST",30,"MONROE",137,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"NORTHEAST",30,"MONROE",137,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"NORTHEAST",30,"PIKE",163,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"(H)",NA
2017,"MISSOURI",29,"NORTHEAST",30,"PIKE",163,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"BOLLINGER",17,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"BOLLINGER",17,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DENT",65,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DENT",65,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DENT",65,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DENT",65,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DOUGLAS",67,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DOUGLAS",67,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DOUGLAS",67,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"23.3",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"DOUGLAS",67,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"OZARK",153,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"OZARK",153,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"TANEY",213,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"TANEY",213,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"WRIGHT",229,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"SOUTH CENTRAL",80,"WRIGHT",229,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTHEAST",90,"DUNKLIN",69,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3,"(H)",NA
2017,"MISSOURI",29,"SOUTHEAST",90,"DUNKLIN",69,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,13000,"5.6",NA
2017,"MISSOURI",29,"SOUTHEAST",90,"STODDARD",207,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"(H)",NA
2017,"MISSOURI",29,"SOUTHEAST",90,"STODDARD",207,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTHWEST",70,"BARRY",9,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"SOUTHWEST",70,"BARRY",9,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2017,"MISSOURI",29,"SOUTHWEST",70,"CHRISTIAN",43,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"23.3",NA
2017,"MISSOURI",29,"SOUTHWEST",70,"CHRISTIAN",43,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
