"Year","State","Species","Product_Type","Unit","Value","CV...."
2012,"IDAHO","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"IDAHO","OTHER","ALL PRODUCTS",NA,1,"23.7"
2012,"IDAHO","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"IDAHO","TROUT","ALL PRODUCTS",NA,1,"42.4"
2012,"IDAHO","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,1,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,1,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,1,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,1,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,2,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,4,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,1000,"40.0"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,1,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,1,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,1,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,2,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,4,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"0.9"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,1,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"ILLINOIS","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,2,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,2,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,1,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,1,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,2,"66.6"
2012,"ILLINOIS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,3,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,1,"53.7"
2012,"ILLINOIS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,2,"(L)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"INDIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,1,"53.0"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,1,"53.0"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,4,"53.0"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,1,"53.0"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,1,"53.0"
2012,"IOWA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"IOWA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,2,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"KANSAS","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"KANSAS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"KANSAS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,2,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,1,"86.6"
2012,"KANSAS","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,1,"63.2"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,2,"63.2"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,3,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,1,"63.2"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,1,"63.2"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"KENTUCKY","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"KENTUCKY","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,1,"63.2"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,1,"63.2"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,2,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,2,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,2,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,3,"63.2"
2012,"KENTUCKY","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,4,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,224000,"59.1"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,1,"61.0"
2012,"KENTUCKY","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,3,"70.3"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,2,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,1,"70.3"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,2,"70.3"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,2,"70.3"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,2,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,4,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,2,"70.3"
2012,"LOUISIANA","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,1,"42.5"
2012,"LOUISIANA","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,3,"28.2"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,1,"28.2"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,1,"28.2"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,1,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,1,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,4,"28.2"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,1,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,1,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","CATFISH","ALL PRODUCTS",NA,2,"13.6"
2012,"MAINE","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,2,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,1,"28.2"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,3,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,456000,"29.9"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,1,"28.2"
2012,"MAINE","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,1,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,1,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,1,"20.9"
2012,"MAINE","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","CATFISH","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MARYLAND","TROUT","ALL PRODUCTS",NA,1,"(L)"
2012,"MARYLAND","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,6,"52.4"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,2,"44.3"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,1,"52.4"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,1,"44.3"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,1,"52.4"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,1,"52.4"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,3,"44.3"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,1,"44.3"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,2,"52.4"
2012,"MASSACHUSETTS","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,7,"44.3"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,13000,"17.5"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,1,"44.3"
2012,"MASSACHUSETTS","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,2,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,2,"76.2"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,2,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,2,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,2,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,4,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,3,"76.2"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,7000,"(H)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,2,"76.2"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,1,"76.2"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,1,"45.7"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,1,"76.2"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,1,"45.7"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,2,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,2,"76.2"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,2,"45.7"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,1,"45.7"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,2,"45.7"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,1,"76.2"
2012,"MICHIGAN","OTHER","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,1,"45.7"
2012,"MICHIGAN","CATFISH","ALL PRODUCTS",NA,NA,"(D)"
2012,"MICHIGAN","TROUT","ALL PRODUCTS",NA,1,"71.6"
